arxiv_id	first_public_date	title	candidate_state	screening_reason	owner_node	review_status	books_disposition
2604.21196	2026-04-23	Properties and Radial Evolution of Solar Wind Turbulence Near Mercury's Orbit	pre-denominator closure	exact-v1 title+abstract 重放确认：`Properties and Radial Evolution of Solar Wind Turbulence Near Mercury's Orbit` 的公开机制为“We present a comprehensive statistical study of the radial evolution of solar wind turbulence near Mercury's orbit using long-term magnetic field measurements from the MESSENGER mission. Owing to Mercury's highly elliptical orbit and the spacecraft's repeated, extended residence in the upstream solar wind, the data set provides more than 17,000 hours of observations, enabling robust statistics across well-defined hel”。该 delta 仍是任务特定方法、局部模型改进、单域 benchmark 或分析结果；没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论，因此保持 pre-denominator closure。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21197	2026-04-23	Toward Efficient Membership Inference Attacks against Federated Large Language Models: A Projection Residual Approach	pre-denominator closure	fresh-context challenge 后确认：`Toward Efficient Membership Inference Attacks against Federated Large Language Models: A Projection Residual Approach` 处理的具体问题是“Federated Large Language Models (FedLLMs) enable multiple parties to collaboratively fine-tune LLMs without sharing raw data, addressing challenges of limited resources and privacy concerns. Despite data localization, shared gradients can still expose sensitive information through membership inference attacks (MIAs). However, FedLLMs' unique properties, i.e. massive parameter scales, rapid convergence, and sparse, no”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21198	2026-04-23	A Probabilistic Framework for Improving Dense Object Detection in Underwater Image Data via Annealing-Based Data Augmentation	pre-denominator closure	逐项 title+abstract 复核确认：`A Probabilistic Framework for Improving Dense Object Detection in Underwater Image Data via Annealing-Based Data Augmentation` 处理的具体问题是“Object detection models typically perform well on images captured in controlled environments with stable lighting, water clarity, and viewpoint, but their performance degrades substantially in real-world underwater settings characterized by high variability and frequent occlusions. In this work, we address these challenges by introducing a novel data augmentation framework designed to improve robustness in dense and ”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21199	2026-04-23	ARFBench: Benchmarking Time Series Question Answering Ability for Software Incident Response	pre-denominator closure	exact-v1 title+abstract 重放确认：`ARFBench: Benchmarking Time Series Question Answering Ability for Software Incident Response` 的公开机制为“Time series question-answering (TSQA), in which we ask natural language questions to infer and reason about properties of time series, is a promising yet underexplored capability of foundation models. In this work, we present ARFBench, a TSQA benchmark that evaluates the understanding of multimodal foundation models (FMs) on time series anomalies prevalent in software incident data. ARFBench consists of 750 questions”。该 delta 仍是任务特定方法、局部模型改进、单域 benchmark 或分析结果；没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论，因此保持 pre-denominator closure。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21200	2026-04-23	A Temperature-Coupled Cahn-Hilliard-Stokes-Heat Model for Thermally Driven Phase Separation	pre-denominator closure	逐项 title+abstract 复核确认：`A Temperature-Coupled Cahn-Hilliard-Stokes-Heat Model for Thermally Driven Phase Separation` 处理的具体问题是“We study a diffuse-interface model for thermally driven phase separation in viscous incompressible mixtures. The system couples a convective Cahn-Hilliard equation for the order parameter with a Stokes subsystem for the velocity-pressure field and a heat equation for the temperature. Temperature enters the bulk free energy through a Landau-type coefficient, while the phase field feeds back on the flow through concent”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21201	2026-04-23	Cannon--Thurston maps for Anosov foliations	pre-denominator closure	逐项 title+abstract 复核确认：`Cannon--Thurston maps for Anosov foliations` 处理的具体问题是“Universal circles, introduced by Thurston and Calegari--Dunfield, are not well understood in general. Recently, the author together with Taylor showed that Anosov foliations with branching admit nonconjugate universal circles. We continue the study of these universal circles and show that for an Anosov foliation with branching on a hyperbolic manifold, the leftmost universal circle admits a Cannon--Thurston-type map ”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21202	2026-04-23	Participation and Representation in Local Government Speech	pre-denominator closure	逐项 title+abstract 复核确认：`Participation and Representation in Local Government Speech` 处理的具体问题是“Local government meetings are the most common formal channel through which residents speak directly with elected officials, contest policies, and shape local agendas. However, data constraints typically limit the empirical study of these meetings to agendas, single cities, or short time horizons. We collect and transcribe a massive new dataset of city council meetings from 115 California cities over the last decade, ”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21203	2026-04-23	Refining Covariance Matrix Estimation in Stochastic Gradient Descent Through Bias Reduction	pre-denominator closure	逐项 title+abstract 复核确认：`Refining Covariance Matrix Estimation in Stochastic Gradient Descent Through Bias Reduction` 处理的具体问题是“We study online inference and asymptotic covariance estimation for the stochastic gradient descent (SGD) algorithm. While classical methods (such as plug-in and batch-means estimators) are available, they either require inaccessible second-order (Hessian) information or suffer from slow convergence. To address these challenges, we propose a novel, fully online de-biased covariance estimator that eliminates the need f”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21204	2026-04-23	On Reasoning Behind Next Occupation Recommendation	pre-denominator closure	逐项 title+abstract 复核确认：`On Reasoning Behind Next Occupation Recommendation` 处理的具体问题是“In this work, we develop a novel reasoning approach to enhance the performance of large language models (LLMs) in future occupation prediction. In this approach, a reason generator first derives a ``reason'' for a user using his/her past education and career history. The reason summarizes the user's preference and is used as the input of an occupation predictor to recommend the user's next occupation. This two-step o”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21205	2026-04-23	When Constraints Limit and Inspire: Characterizing Presentation Authoring Practices for Evolving Narratives	pre-denominator closure	逐项 title+abstract 复核确认：`When Constraints Limit and Inspire: Characterizing Presentation Authoring Practices for Evolving Narratives` 处理的具体问题是“Authoring presentation slides involves navigating contextual constraints that shape how content is structured, adapted, and reused. While prior work frames constraints as limitations, little is known about how presenters actively reason about them. We conducted a formative study with ten presenters to examine how constraints emerge, are interpreted, and influence authoring decisions, leading to the Constraint-based M”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21206	2026-04-23	Magnetic-field control of interactions in alkaline-earth Rydberg atoms and applications to {\it XXZ} models	pre-denominator closure	exact-v1 title+abstract 重放确认：`Magnetic-field control of interactions in alkaline-earth Rydberg atoms and applications to {\it XXZ} models` 的公开机制为“We study the magnetic-field dependence of the interactions between two alkaline-earth(-like) Rydberg atoms, ${}^{88}$Sr and ${}^{174}$Yb. Considering the pair of Rydberg states $|ns,{}^3S_1,m_J\rangle$ and $|(n+1)s,{}^3S_1,m_J\rangle$, we show that the effective Hamiltonian takes the form of an {\it XXZ}-type quantum spin model, as in the alkali-atom case [M. Kunimi and T. Tomita, Phys. Rev. A {\bf 112}, L051301 (202”。该 delta 仍是任务特定方法、局部模型改进、单域 benchmark 或分析结果；没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论，因此保持 pre-denominator closure。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21207	2026-04-23	Skull-Conforming Acoustic Holographic Lenses for Transcranial Targeting	pre-denominator closure	逐项 title+abstract 复核确认：`Skull-Conforming Acoustic Holographic Lenses for Transcranial Targeting` 处理的具体问题是“Transcranial focused ultrasound (tFUS) offers noninvasive access to deep brain circuits but remains limited by skull-induced phase aberration, acoustic impedance mismatch, and poor volumetric control of intracranial pressure fields. Conventional phased-array and planar holographic strategies compensate aberrations electronically or computationally, yet do not resolve geometric and coupling inconsistencies imposed by ”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21208	2026-04-23	Monitoring photon entanglement in coupled cavities	pre-denominator closure	逐项 title+abstract 复核确认：`Monitoring photon entanglement in coupled cavities` 处理的具体问题是“We study the dynamics of $N$ photons in a Fock state, initially located inside one cavity, and coupled by an optical fiber to a second cavity. The entanglement of the photons is monitored by projective measurements, repeated with a fixed time step. This approach is applied to the formation of a photonic N00N state. We calculate the probability of the transition of $N$ photons from the left to the right cavity and the”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21209	2026-04-23	Align Generative Artificial Intelligence with Human Preferences: A Novel Large Language Model Fine-Tuning Method for Online Review Management	pre-denominator closure	逐项 title+abstract 复核确认：`Align Generative Artificial Intelligence with Human Preferences: A Novel Large Language Model Fine-Tuning Method for Online Review Management` 处理的具体问题是“Online reviews have played a pivotal role in consumers' decision-making processes. Existing research has highlighted the significant impact of managerial review responses on customer relationship management and firm performance. However, a large portion of online reviews remains unaddressed due to the considerable human labor required to respond to the rapid growth of online reviews. While generative AI has achieved ”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21210	2026-04-23	The Feedback Hamiltonian is the Score Function: A Diffusion-Model Framework for Quantum Trajectory Reversal	pre-denominator closure	逐项 title+abstract 复核确认：`The Feedback Hamiltonian is the Score Function: A Diffusion-Model Framework for Quantum Trajectory Reversal` 处理的具体问题是“In continuously monitored quantum systems, the feedback protocol of García-Pintos, Liu, and Gorshkov reshapes the arrow of time: a Hamiltonian $H_{\mathrm{meas}} = r A / τ$ applied with gain $X$ tilts the distribution of measurement trajectories, with $X < -2$ producing statistically time-reversed outcomes. Why this specific Hamiltonian achieves reversal, and how the mechanism relates to score-based diffusion models ”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21211	2026-04-23	Subject-level Inference for Realistic Text Anonymization Evaluation	pre-denominator closure	exact-v1 title+abstract 重放确认：`Subject-level Inference for Realistic Text Anonymization Evaluation` 的公开机制为“Current text anonymization evaluation relies on span-based metrics that fail to capture what an adversary could actually infer, and assumes a single data subject, ignoring multi-subject scenarios. To address these limitations, we present SPIA (Subject-level PII Inference Assessment), the first benchmark that shifts the unit of evaluation from text spans to individuals, comprising 675 documents across legal and online”。该 delta 仍是任务特定方法、局部模型改进、单域 benchmark 或分析结果；没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论，因此保持 pre-denominator closure。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21212	2026-04-23	Legal Infrastructure Organizes Eviction: Evidence from Philadelphia	pre-denominator closure	exact-v1 title+abstract 重放确认：`Legal Infrastructure Organizes Eviction: Evidence from Philadelphia` 的公开机制为“We examine how legal infrastructure organizes eviction in Philadelphia. Using 755,004 Philadelphia landlord--tenant court records filed from 1969 to 2022, we show that eviction is concentrated most strongly among plaintiff-side attorneys. In a typical year, the 10 most active plaintiff attorneys, about 3-4% of active plaintiff attorneys, handle 82.0% of represented cases. Filing is also highly routinized. It is large”。该 delta 仍是任务特定方法、局部模型改进、单域 benchmark 或分析结果；没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论，因此保持 pre-denominator closure。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21213	2026-04-23	Axisymmetric Navier--Stokes with Swirl:\ Final Master Manuscript for the Unconditional Global Existence Program	pre-denominator closure	逐项 title+abstract 复核确认：`Axisymmetric Navier--Stokes with Swirl:\ Final Master Manuscript for the Unconditional Global Existence Program` 处理的具体问题是“This manuscript assembles the full axisymmetric-with-swirl large-data program in a single self-contained master file. The paper fixes the lifted five-dimensional formulation, the extraction score, the coherent-versus-noncoherent branch structure, the geometric elimination of fragmented, vertically thinned, displaced-only, and off-axis thin-ring channels, and the local packet-window architecture for the residual axis-”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21214	2026-04-23	SQLyzr: A Comprehensive Benchmark and Evaluation Platform for Text-to-SQL	pre-denominator closure	exact-v1 title+abstract 重放确认：`SQLyzr: A Comprehensive Benchmark and Evaluation Platform for Text-to-SQL` 的公开机制为“Text-to-SQL models have significantly improved with the adoption of Large Language Models (LLMs), leading to their increasing use in real-world applications. Although many benchmarks exist for evaluating the performance of text-to-SQL models, they often rely on a single aggregate score, lack evaluation under realistic settings, and provide limited insight into model behaviour across different query types. In this wor”。该 delta 仍是任务特定方法、局部模型改进、单域 benchmark 或分析结果；没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论，因此保持 pre-denominator closure。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21215	2026-04-23	The Recurrent Transformer: Greater Effective Depth and Efficient Decoding	retained	Transformers process tokens in parallel but are temporally shallow: at position $t$, each layer attends to key-value pairs computed based on the previous layer, yielding a depth capped by the number of layers.  改变 `MODEL-TRANSFORMER-LAYER` 的长期机制、state/control ownership 或 evaluation contract；fresh-context reviewer 已以 exact-v1 复核。	MODEL-TRANSFORMER-LAYER	deep_complete	No Change — Existing Coverage
2604.21216	2026-04-23	Post-AGI Economies: Autonomy and the First Fundamental Theorem of Welfare Economics	pre-denominator closure	逐项 title+abstract 复核确认：`Post-AGI Economies: Autonomy and the First Fundamental Theorem of Welfare Economics` 处理的具体问题是“The First Fundamental Theorem of Welfare Economics assumes that welfare-bearing agents are autonomous and implicitly relies on a binary distinction between autonomy and instrumentality. Welfare subjects are those who have autonomy and therefore the capacity to choose and enter into utility comparisons, while everything else does not. In post-AGI economies this presupposition becomes nontrivial because artificial syst”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.21217	2026-04-23	Temporal decay estimates for global solutions of the Navier-Stokes equations with the Coriolis force	pre-denominator closure	逐项 title+abstract 复核确认：`Temporal decay estimates for global solutions of the Navier-Stokes equations with the Coriolis force` 处理的具体问题是“We consider temporal decay estimates for global solutions of the Navier-Stokes equations with the Coriolis force. We show that under several conditions including the smallness of the initial data, the solution decays as fast as the corresponding linearized solutions, and its decay rate is higher than expected from the flow of the heat equation. The estimates are derived for all $L^p$-norms with $p\in[2, \infty].$”。其公开 delta 仍是任务特定方法、局部模型改进或单域 benchmark，没有转移可复用的 AI-System state/data/control owner，也没有建立新的 release/evaluation contract 或修正 current Books 结论；若后续 exact revision 披露跨 workload 控制面、failure/fallback 或 owner 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
