arxiv_id	first_public_date	title	candidate_state	screening_reason	owner_node	review_status	books_disposition
2604.10905	2026-04-13	Audio Flamingo Next: Next-Generation Open Audio-Language Models for Speech, Sound, and Music	pre-denominator closure	`Audio Flamingo Next: Next-Generation Open Audio-Language Models for Speech, Sound, and Music` 的机制为：We present Audio Flamingo Next (AF-Next), the next-generation and most capable large audio-language model in the Audio Flamingo series, designed to advance understanding and reasoning over speech, environmental sounds and music.；证据线索为：Compared to Audio Flamingo 3, AF-Next introduces: (i) a stronger foundational audio-language model that significantly improves accuracy across diverse audio understanding tasks; (ii) scalable strategies for constructing large-scale audio understanding and reasoning data beyond existing academic benchmarks; (iii) support for long and complex audio inputs up to 30 minutes; and (iv) Temporal Audio Chain-of-Thought, a ne。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10907	2026-04-13	RouterWise: Joint Resource Allocation and Routing for Latency-Aware Multi-Model LLM Serving	retained	Multi-model LLM routing has emerged as an effective approach for reducing serving cost and latency while maintaining output quality by assigning each prompt to an appropriate model.  改变 `INFER-SCHEDULING` 的长期机制、state/control ownership 或 evaluation contract；fresh-context reviewer 已以 exact-v1 复核。	INFER-SCHEDULING	deep_complete	No Change — Existing Coverage
2604.10908	2026-04-13	Reasoning as Data: Representation-Computation Unity and Its Implementation in a Domain-Algebraic Inference Engine	pre-denominator closure	`Reasoning as Data: Representation-Computation Unity and Its Implementation in a Domain-Algebraic Inference Engine` 的机制为：We show this separation is unnecessary and eliminate it.；证据线索为：We show this separation is unnecessary and eliminate it.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10910	2026-04-13	STGV: Spatio-Temporal Hash Encoding for Gaussian-based Video Representation	pre-denominator closure	`STGV: Spatio-Temporal Hash Encoding for Gaussian-based Video Representation` 的机制为：2D Gaussian Splatting (2DGS) has recently become a promising paradigm for high-quality video representation.；证据线索为：These result in inaccurate predictions for spatio-temporal deformations and unsatisfactory representation quality.。排除边界：其属于表示或生成质量的局部改进，没有改变 modality identity、生成提交或物理反馈闭环；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10911	2026-04-13	EvoNash-MARL: A Closed-Loop Multi-Agent Reinforcement Learning Framework for Medium-Horizon Equity Allocation	pre-denominator closure	`EvoNash-MARL: A Closed-Loop Multi-Agent Reinforcement Learning Framework for Medium-Horizon Equity Allocation` 的机制为：The framework combines multi-agent policy populations, game-theoretic aggregation, and constraint-aware validation within a unified walk-forward design.；证据线索为：This paper proposes EvoNash-MARL, a closed-loop framework that integrates reinforcement learning with population-based policy optimization and execution-aware selection to improve robustness in medium- to long-horizon allocation.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10912	2026-04-13	TAMISeg: Text-Aligned Multi-scale Medical Image Segmentation with Semantic Encoder Distillation	pre-denominator closure	`TAMISeg: Text-Aligned Multi-scale Medical Image Segmentation with Semantic Encoder Distillation` 的机制为：We propose TAMISeg, a text-guided segmentation framework that incorporates clinical language prompts and semantic distillation as auxiliary semantic cues to enhance visual understanding and reduce reliance on pixel-level fine-grained annotations.；证据线索为：Experiments on the Kvasir-SEG, MosMedData+, and QaTa-COV19 datasets demonstrate that TAMISeg consistently outperforms existing uni-modal and multi-modal methods in both qualitative and quantitative evaluations.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10916	2026-04-13	ReXSonoVQA: A Video QA Benchmark for Procedure-Centric Ultrasound Understanding	pre-denominator closure	`ReXSonoVQA: A Video QA Benchmark for Procedure-Centric Ultrasound Understanding` 的机制为：We introduce ReXSonoVQA, a video QA benchmark with 514 video clips and 514 questions (249 MCQ, 265 free-response) targeting three competencies: Action-Goal Reasoning, Artifact Resolution &amp; Optimization, and Procedure Context &amp; Planning.；证据线索为：Zero-shot evaluation of Gemini 3 Pro, Qwen3.5-397B, LLaVA-Video-72B, and Seed 2.0 Pro shows VLMs can extract some procedural information, but troubleshooting questions remain challenging with minimal gains over text-only baselines, exposing limitations in causal reasoning.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10917	2026-04-13	HTAA: Enhancing LLM Planning via Hybrid Toolset Agentization &amp; Adaptation	pre-denominator closure	`HTAA: Enhancing LLM Planning via Hybrid Toolset Agentization &amp; Adaptation` 的机制为：To address this, we propose Hybrid Toolset Agentization &amp; Adaptation (HTAA), a hierarchical framework for scalable tool-use planning.；证据线索为：To validate the performance of HTAA, we conduct experiments on a real-world internal dataset, InfoVerify, based on the POI validation workflow of China's largest online large-scale ride-hailing platform, featuring long-horizon executable tool trajectories.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10918	2026-04-13	CSPO: Alleviating Reward Ambiguity for Structured Table-to-LaTeX Generation	pre-denominator closure	`CSPO: Alleviating Reward Ambiguity for Structured Table-to-LaTeX Generation` 的机制为：We propose Component-Specific Policy Optimization (CSPO), an RL framework that disentangles optimization across LaTeX tables components-structure, style, and content.；证据线索为：To comprehensively assess performance, we introduce a set of hierarchical evaluation metrics.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10923	2026-04-13	Mem$^2$Evolve: Towards Self-Evolving Agents via Co-Evolutionary Capability Expansion and Experience Distillation	pre-denominator closure	`Mem$^2$Evolve: Towards Self-Evolving Agents via Co-Evolutionary Capability Expansion and Experience Distillation` 的机制为：To address this limitation, we introduce a novel paradigm of co-evolutionary Capability Expansion and Experience Distillation.；证据线索为：Specifically, Mem$^{2}$Evolve leverages accumulated experience to guide the dynamic creation of assets, thereby expanding the agent's capability space while simultaneously acquiring new experience to achieve co-evolution.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10925	2026-04-13	From Words to Widgets for Controllable LLM Generation	pre-denominator closure	`From Words to Widgets for Controllable LLM Generation` 的机制为：We propose Malleable Prompting, a new interactive prompting technique for controllable LLM generation.；证据线索为：Through a user study, we show that Malleable Prompting helps participants achieve target preferences more precisely and is perceived as more controllable and transparent than natural language prompting alone.。排除边界：其是领域算法、理论或模型局部增量，摘要未显示长期 state/data/control owner 或 evaluation contract 的变化；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10927	2026-04-13	LiveGesture Streamable Co-Speech Gesture Generation Model	pre-denominator closure	`LiveGesture Streamable Co-Speech Gesture Generation Model` 的机制为：We propose LiveGesture, the first fully streamable, speech-driven full-body gesture generation framework that operates with zero look-ahead and supports arbitrary sequence length.；证据线索为：Experiments on the BEAT2 dataset demonstrate that LiveGesture produces coherent, diverse, and beat-synchronous full-body gestures in real time, matching or surpassing state-of-the-art offline methods under true zero look-ahead conditions.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10929	2026-04-13	Ro-SLM: Onboard Small Language Models for Robot Task Planning and Operation Code Generation	pre-denominator closure	`Ro-SLM: Onboard Small Language Models for Robot Task Planning and Operation Code Generation` 的机制为：Recent advances in large language models (LLMs) provide robots with contextual reasoning abilities to comprehend human instructions.；证据线索为：Extensive experiments on UAV operation tasks demonstrate that Ro-SLM improves the performance of SLM from being incapable of supporting robotic task planning and code generation to achieving performance that approaches LLM.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10933	2026-04-13	QShield: Securing Neural Networks Against Adversarial Attacks using Quantum Circuits	pre-denominator closure	`QShield: Securing Neural Networks Against Adversarial Attacks using Quantum Circuits` 的机制为：To address this challenge, we introduce QShield, a modular hybrid quantum-classical neural network (HQCNN) architecture designed to enhance the adversarial robustness of classical deep learning models.；证据线索为：Our results demonstrate that classical models are highly vulnerable to adversarial attacks, whereas the proposed hybrid models with entanglement patterns maintain high predictive accuracy while substantially reducing attack success rates across a wide range of adversarial attacks.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10937	2026-04-13	Benchmarking and Enabling Efficient Chinese Medical Retrieval via Asymmetric Encoders	pre-denominator closure	`Benchmarking and Enabling Efficient Chinese Medical Retrieval via Asymmetric Encoders` 的机制为：In this work, we introduce the Chinese Medical Text Embedding Benchmark (CMedTEB), a benchmark spanning three kinds of practical embedding tasks: retrieval, reranking, and semantic textual similarity (STS).；证据线索为：Extensive experiments demonstrate that CARE surpasses state-of-the-art symmetric models on CMedTEB, achieving superior retrieval performance without increasing inference latency.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10938	2026-04-13	AgentWebBench: Benchmarking Multi-Agent Coordination in Agentic Web	pre-denominator closure	`AgentWebBench: Benchmarking Multi-Agent Coordination in Agentic Web` 的机制为：To study this setting, we introduce AgentWebBench, a benchmark that evaluates how well a user agent synthesizes answers by interacting with website-specific content agents.；证据线索为：Across seven advanced LLMs and three coordination strategies, multi-agent coordination generally lags behind centralized retrieval as expected, because user agent cannot directly access the corpus, but the gap shrinks with model scale and can even outperform centralized retrieval on question answering.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10940	2026-04-13	AmodalSVG: Amodal Image Vectorization via Semantic Layer Peeling	pre-denominator closure	`AmodalSVG: Amodal Image Vectorization via Semantic Layer Peeling` 的机制为：We introduce AmodalSVG, a new framework for amodal image vectorization that produces semantically organized and geometrically complete SVG representations from natural images.；证据线索为：Consequently, the resulting SVGs are semantically entangled and geometrically incomplete, limiting SVG's structural editability.。排除边界：其属于表示或生成质量的局部改进，没有改变 modality identity、生成提交或物理反馈闭环；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10941	2026-04-13	Generative Design for Direct-to-Chip Liquid Cooling for Data Centers	pre-denominator closure	`Generative Design for Direct-to-Chip Liquid Cooling for Data Centers` 的机制为：This work presents a generative design framework for synthesizing cooling channel geometries for the NVIDIA GB200 Grace Blackwell Superchip.；证据线索为：By iterating channel generation and thermal evaluation in a closed loop, the method naturally redistributes cooling capacity toward high-power regions and suppresses hot-spot formation.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10945	2026-04-13	Progressive Deep Learning for Automated Spheno-Occipital Synchondrosis Maturation Assessment	pre-denominator closure	`Progressive Deep Learning for Automated Spheno-Occipital Synchondrosis Maturation Assessment` 的机制为：We frame SOS assessment as a fine-grained visual recognition problem and propose a progressive representation-learning framework that explicitly mirrors how expert clinicians reason about synchondral fusion: from coarse anatomical structure to increasingly subtle patterns of closure.；证据线索为：Extensive experiments across convolutional and transformer-based architectures show that this expert-inspired training strategy produces more stable optimization and consistently higher accuracy than standard training, particularly for ambiguous intermediate stages.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10946	2026-04-13	Learning to Adapt: In-Context Learning Beyond Stationarity	pre-denominator closure	`Learning to Adapt: In-Context Learning Beyond Stationarity` 的机制为：We study how the gated linear attention (GLA) mechanism adapts to evolving input-output relationships and rigorously characterize its advantages over standard linear attention in this dynamic setting.；证据线索为：To model non-stationarity, we adopt a first-order autoregressive process and show that GLA achieves lower training and testing errors by adaptively modulating the influence of past inputs -- effectively implementing a learnable recency bias.。排除边界：其训练技巧未重新分配 dataset/objective/checkpoint/runtime ownership，也未改变旧训练路径的适用边界；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10947	2026-04-13	Multi-Faceted Continual Knowledge Graph Embedding for Semantic-Aware Link Prediction	pre-denominator closure	`Multi-Faceted Continual Knowledge Graph Embedding for Semantic-Aware Link Prediction` 的机制为：To address this, we propose a Multi-Faceted CKGE framework (MF-CKGE) for semantic-aware link prediction.；证据线索为：During offline learning, MF-CKGE separates temporal old and new knowledge into distinct embedding spaces to prevent knowledge entanglement and employs semantic decoupling to reduce semantic redundancy, thereby improving space efficiency.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10949	2026-04-13	Pseudo-Unification: Entropy Probing Reveals Divergent Information Patterns in Unified Multimodal Models	pre-denominator closure	`Pseudo-Unification: Entropy Probing Reveals Divergent Information Patterns in Unified Multimodal Models` 的机制为：To address these limitations, we propose an information-theoretic probing framework that jointly analyzes how UMMs encode inputs and generate outputs.；证据线索为：Only models that unify both sides (e.g., via contextual prediction) achieve more genuine unification, enabling stronger reasoning-based text-to-image generation even with fewer parameters.。排除边界：其属于表示或生成质量的局部改进，没有改变 modality identity、生成提交或物理反馈闭环；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10950	2026-04-13	Bootstrapping Video Semantic Segmentation Model via Distillation-assisted Test-Time Adaptation	pre-denominator closure	`Bootstrapping Video Semantic Segmentation Model via Distillation-assisted Test-Time Adaptation` 的机制为：In this paper, we propose DiTTA (Distillation-assisted Test-Time Adaptation), a novel framework that converts an ISS model into a temporally-aware VSS model through efficient test-time adaptation (TTA), without annotated videos.；证据线索为：Crucially, DiTTA achieves robust generalization even when adapting with highly limited partial video snippets (e.g., initial 10%), significantly outperforming zero-shot refinement approaches that repeatedly invoke SAM2 during inference.。排除边界：其优化的是单任务质量，没有重新分配跨层数据流、serving lifecycle 或恢复责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10951	2026-04-13	Fast-SegSim: Real-Time Open-Vocabulary Segmentation for Robotics in Simulation	pre-denominator closure	`Fast-SegSim: Real-Time Open-Vocabulary Segmentation for Robotics in Simulation` 的机制为：We propose Fast-SegSim, a novel, simple, and end-to-end framework built upon 2D Gaussian Splatting, designed to realize real-time, high-fidelity, and 3D-consistent open-vocabulary segmentation reconstruction.；证据线索为：However, existing 3D reconstruction methods, such as NeRF or Gaussian Splatting variants, often struggle to achieve the real-time inference frequency required by robotic control loops.。排除边界：其优化的是单任务质量，没有重新分配跨层数据流、serving lifecycle 或恢复责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10952	2026-04-13	UniPROT: Uniform Prototype Selection via Partial Optimal Transport with Submodular Guarantees	pre-denominator closure	`UniPROT: Uniform Prototype Selection via Partial Optimal Transport with Submodular Guarantees` 的机制为：We present $\methodprop$, a novel subset selection framework that minimizes the optimal transport (OT) distance between a uniformly weighted prototypical distribution and the target distribution.；证据线索为：Empirically, we showcase that enforcing uniform prototype weights in UniPROT consistently improves minority-class representation in imbalanced classification benchmarks without compromising majority-class accuracy.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10953	2026-04-13	Diffusion Reinforcement Learning Based Online 3D Bin Packing Spatial Strategy Optimization	pre-denominator closure	`Diffusion Reinforcement Learning Based Online 3D Bin Packing Spatial Strategy Optimization` 的机制为：Experiments show it significantly improves the average number of packed items compared to state-of-the-art DRL methods, with excellent application potential in complex online scenarios.；证据线索为：Experiments show it significantly improves the average number of packed items compared to state-of-the-art DRL methods, with excellent application potential in complex online scenarios.。排除边界：其属于表示或生成质量的局部改进，没有改变 modality identity、生成提交或物理反馈闭环；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10954	2026-04-13	FineEdit: Fine-Grained Image Edit with Bounding Box Guidance	pre-denominator closure	`FineEdit: Fine-Grained Image Edit with Bounding Box Guidance` 的机制为：To achieve this, we propose FineEdit, a multi-level bounding box injection method that enables the model to utilize spatial conditions more effectively.；证据线索为：Diffusion-based image editing models have achieved significant progress in real world applications.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10955	2026-04-13	Hypergraph Neural Diffusion: A PDE-Inspired Framework for Hypergraph Message Passing	pre-denominator closure	`Hypergraph Neural Diffusion: A PDE-Inspired Framework for Hypergraph Message Passing` 的机制为：In this paper, we propose Hypergraph Neural Diffusion (HND), a novel framework that unifies nonlinear diffusion equations with neural message passing on hypergraphs.；证据线索为：Hypergraph neural networks (HGNNs) have shown remarkable potential in modeling high-order relationships that naturally arise in many real-world data domains.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10957	2026-04-13	A molecular clock for writing systems reveals the quantitative impact of imperial power on cultural evolution	pre-denominator closure	`A molecular clock for writing systems reveals the quantitative impact of imperial power on cultural evolution` 的机制为：Writing systems are cultural replicators whose evolution has never been studied quantitatively at global scale.；证据线索为：Applying four methods -- phenetics, cladistics, Bayesian inference, and neural network clustering -- we find that scripts exhibit a detectable molecular clock.。排除边界：其训练技巧未重新分配 dataset/objective/checkpoint/runtime ownership，也未改变旧训练路径的适用边界；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10958	2026-04-13	Continuous-time Online Learning via Mean-Field Neural Networks: Regret Analysis in Diffusion Environments	pre-denominator closure	`Continuous-time Online Learning via Mean-Field Neural Networks: Regret Analysis in Diffusion Environments` 的机制为：We study continuous-time online learning where data are generated by a diffusion process with unknown coefficients.；证据线索为：Finally, our simulations demonstrate the outperformance of the online approach and the impact of network width and regularization parameters.。排除边界：其属于表示或生成质量的局部改进，没有改变 modality identity、生成提交或物理反馈闭环；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10959	2026-04-13	Ozone: A Unified Platform for Transportation Research	pre-denominator closure	`Ozone: A Unified Platform for Transportation Research` 的机制为：Existing trajectory datasets follow incompatible conventions for coordinate systems, object representations, and metadata fields, forcing researchers to build custom preprocessing pipelines for each dataset and simulator combination.；证据线索为：Intelligent Transportation Systems increasingly depend on heterogeneous data from roadside cameras, UAV imagery, LiDAR, and in-vehicle sensors, yet the lack of unified data standards, model interfaces, and evaluation protocols across these sources hampers reproducibility, cross-dataset benchmarking, and cross-region transferability of research findings.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.10960	2026-04-13	RAG-KT: Cross-platform Explainable Knowledge Tracing with Multi-view Fusion Retrieval Generation	pre-denominator closure	`RAG-KT: Cross-platform Explainable Knowledge Tracing with Multi-view Fusion Retrieval Generation` 的机制为：To this end, we propose RAG-KT, a retrieval-augmented paradigm that frames cross-platform KT as reliable context constrained inference with LLMs.；证据线索为：Experiments on three public KT benchmarks demonstrate consistent gains in accuracy and robustness, including strong performance under cross-platform conditions.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
