arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.08722	2026-03-11T00:00:19Z	ALADIN: Accuracy-Latency-Aware Design-space Inference Analysis for Embedded AI Accelerators	cs.AI;cs.AR;cs.LG	pre_denominator_closure	ALADIN: Accuracy-Latency-Aware Design-space Inference Analysis for Embedded AI Accelerators（cs.AI, cs.AR）的公开摘要聚焦于：The inference of deep neural networks (DNNs) on resource-constrained embedded systems introduces non-trivial trade-offs among model accuracy, computational latency, and hardware limitations, particularly when real-time constraints must be satisfied. This paper presents ALADIN, an accuracy-latency-aware design-space inference analysis framework for mixed-prec 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08723	2026-03-11T00:00:20Z	Alignment as Iatrogenesis: Pastoral Power, Collective Pathology, and the Structural Limits of Monolingual Safety Evaluation	cs.AI;cs.CY	pre_denominator_closure	Alignment as Iatrogenesis: Pastoral Power, Collective Pathology, and the Structural Limits of Monolingual Safety Evaluation（cs.AI, cs.CY）的公开摘要聚焦于：We argue that LLM psychopathology is a function of alignment design: the process intended to make language models safe systematically generates collective behavioral disorders. Iatrogenesis is not an unintended side effect of alignment but constitutive of it as normative infrastructure. Drawing on Foucault's pastoral power and Illich's three-level iatrogenes 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08724	2026-03-11T00:00:21Z	PhD Thesis Summary: Methods for Reliability Assessment and Enhancement of Deep Neural Network Hardware Accelerators	cs.AI;cs.AR;cs.DC	pre_denominator_closure	PhD Thesis Summary: Methods for Reliability Assessment and Enhancement of Deep Neural Network Hardware Accelerators（cs.AI, cs.AR）的公开摘要聚焦于：This manuscript summarizes the work and showcases the impact of the doctoral thesis by introducing novel, cost-efficient methods for assessing and enhancing the reliability of DNN hardware accelerators. A comprehensive Systematic Literature Review (SLR) was conducted, categorizing existing reliability assessment techniques, identifying research gaps, and lea 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08725	2026-03-11T00:00:23Z	Performance Analysis of Edge and In-Sensor AI Processors: A Comparative Review	cs.AR;cs.CV;cs.LG	pre_denominator_closure	Performance Analysis of Edge and In-Sensor AI Processors: A Comparative Review（cs.AR, cs.CV）的公开摘要聚焦于：This review examines the rapidly evolving landscape of ultra-low-power edge processors, covering heterogeneous Systems-on-Chips (SoCs), neural accelerators, near-sensor and in-sensor architectures, and emerging dataflow and memory-centric designs. We categorize commercially available and research-grade platforms according to their compute paradigms, power en 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08726	2026-03-11T00:00:24Z	Data-Rate-Aware High-Speed CNN Inference on FPGAs	cs.AR;cs.LG	pre_denominator_closure	Data-Rate-Aware High-Speed CNN Inference on FPGAs（cs.AR, cs.LG）的公开摘要聚焦于：Dataflow-based CNN accelerators on FPGAs achieve low latency and high throughput by mapping computations of each layer directly to corresponding hardware units. However, layers such as pooling and strided convolutions reduce the data at their output with respect to their input, strongly effecting the data rate of the following layers. This leads to underutil 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08727	2026-03-11T00:00:26Z	ARKV: Adaptive and Resource-Efficient KV Cache Management under Limited Memory Budget for Long-Context Inference in LLMs	cs.AI;cs.AR;cs.DC;cs.PF	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.08729	2026-03-11T00:00:28Z	Self-hosted Lecture-to-Quiz: Local LLM MCQ Generation with Deterministic Quality Control	cs.CL;cs.CY	pre_denominator_closure	Self-hosted Lecture-to-Quiz: Local LLM MCQ Generation with Deterministic Quality Control（cs.CL, cs.CY）的公开摘要聚焦于：We present an end-to-end self-hosted (API-free) pipeline, where API-free means that lecture content is not sent to any external LLM service, that converts lecture PDFs into multiple-choice questions (MCQs) using a local LLM plus deterministic quality control (QC). The pipeline is designed for black-box minimization: LLMs may assist drafting, but the final re 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08730	2026-03-11T00:00:30Z	Memory-Augmented Spiking Networks: Synergistic Integration of Complementary Mechanisms for Neuromorphic Vision	cs.LG;cs.NE	pre_denominator_closure	Memory-Augmented Spiking Networks: Synergistic Integration of Complementary Mechanisms for Neuromorphic Vision（cs.LG, cs.NE）的公开摘要聚焦于：Spiking Neural Networks (SNNs) provide biological plausibility and energy efficiency, yet systematic investigations of memory augmentation strategies remain limited. We conduct a five-model ablation study integrating Leaky Integrate-and-Fire neurons, Supervised Contrastive Learning (SCL), Hopfield networks, and Hierarchical Gated Recurrent Networks (HGRN) on 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08731	2026-03-11T00:00:32Z	Hebbian-Oscillatory Co-Learning	cs.LG;cs.NE	pre_denominator_closure	Hebbian-Oscillatory Co-Learning（cs.LG, cs.NE）的公开摘要聚焦于：We introduce Hebbian-Oscillatory Co-Learning (HOC-L), a unified two-timescale dynamical framework for joint structural plasticity and phase synchronization in bio-inspired sparse neural architectures. HOC-L couples two recent frameworks: the hyperbolic sparse geometry of Resonant Sparse Geometry Networks (RSGN), which employs Poincaré ball embeddings with He 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08732	2026-03-11T00:00:33Z	Fair and Square: Replacing One Real Multiplication with a Single Square and One Complex Multiplication with Three Squares When Performing Matrix Multiplication and Convolutions	cs.AR	pre_denominator_closure	Fair and Square: Replacing One Real Multiplication with a Single Square and One Complex Multiplication with Three Squares When Performing Matrix Multiplication and Convolutions（cs.AR）的公开摘要聚焦于：This paper shows that, for matrix multiplications and convolutions, it is possible to asymptotically replace each real multiplication with a single squaring operation. Similarly, a single complex multiplication can be replaced with 3 squaring operations. Given that an n bits squaring circuit requires about half the gate count of an nxn multiplier, this resul 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08733	2026-03-11T00:00:34Z	Measurement-Free Ancilla Recycling via Blind Reset: A Cross-Platform Study on Superconducting and Trapped-Ion Processors	cs.AI;cs.AR;quant-ph	pre_denominator_closure	Measurement-Free Ancilla Recycling via Blind Reset: A Cross-Platform Study on Superconducting and Trapped-Ion Processors（cs.AI, cs.AR）的公开摘要聚焦于：Ancilla reuse in repeated syndrome extraction couples reset quality to logical-cycle latency. We evaluate blind reset -- unitary-only recycling via scaled sequence replay -- on IQM Garnet, Rigetti Ankaa-3, and IonQ under matched seeds, sequence lengths, and shot budgets. Using ancilla cleanliness F_clean=P(|0>), per-cycle latency, and a distance-3 repetition 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08734	2026-03-11T00:00:35Z	RSH-SpMM: A Row-Structured Hybrid Kernel for Sparse Matrix-Matrix Multiplication on GPUs	cs.DC	pre_denominator_closure	RSH-SpMM: A Row-Structured Hybrid Kernel for Sparse Matrix-Matrix Multiplication on GPUs（cs.DC）的公开摘要聚焦于：Sparse Matrix-Matrix Multiplication (SpMM) is a fundamental computation in graph analytics, scientific simulation, and sparse deep learning workloads. However, the extreme irregularity of real-world sparse matrices prevents existing GPU-based methods from maintaining high Tensor Core utilization and stable throughput. We present \textbf{RSH-SpMM}, a fine-gra 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08735	2026-03-11T00:00:36Z	Benchmarking Federated Learning in Edge Computing Environments: A Systematic Review and Performance Evaluation	cs.AI;cs.DC	pre_denominator_closure	Benchmarking Federated Learning in Edge Computing Environments: A Systematic Review and Performance Evaluation（cs.AI, cs.DC）的公开摘要聚焦于：Federated Learning (FL) has emerged as a transformative approach for distributed machine learning, particularly in edge computing environments where data privacy, low latency, and bandwidth efficiency are critical. This paper presents a systematic review and performance evaluation of FL techniques tailored for edge computing. It categorizes state-of-the-art 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08736	2026-03-11T00:00:37Z	Autonomous Edge-Deployed AI Agents for Electric Vehicle Charging Infrastructure Management	cs.AI;cs.DC;cs.LG;eess.SY	pre_denominator_closure	Autonomous Edge-Deployed AI Agents for Electric Vehicle Charging Infrastructure Management（cs.AI, cs.DC）的公开摘要聚焦于：Public EV charging infrastructure suffers from significant failure rates -- with field studies reporting up to 27.5% of DC fast chargers non-functional -- and multi-day mean time to resolution, imposing billions in annual economic burden. Cloud-centric architectures cannot achieve the latency, reliability, and bandwidth characteristics required for autonomou 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08737	2026-03-11T00:00:38Z	Sensitivity-Guided Framework for Pruned and Quantized Reservoir Computing Accelerators	cs.AI;cs.AR;cs.DC;cs.LG	pre_denominator_closure	Sensitivity-Guided Framework for Pruned and Quantized Reservoir Computing Accelerators（cs.AI, cs.AR）的公开摘要聚焦于：This paper presents a compression framework for Reservoir Computing that enables systematic design-space exploration of trade-offs among quantization levels, pruning rates, model accuracy, and hardware efficiency. The proposed approach leverages a sensitivity-based pruning mechanism to identify and remove less critical quantized weights with minimal impact o 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08738	2026-03-11T00:00:40Z	FormalRTL: Verified RTL Synthesis at Scale	cs.AR;cs.SE	pre_denominator_closure	FormalRTL: Verified RTL Synthesis at Scale（cs.AR, cs.SE）的公开摘要聚焦于：Large language models (LLMs) have demonstrated significant potential in automating hardware synthesis, yet substantial barriers remain for industrial-scale, datapath-centric designs due to ambiguous specifications and a lack of formal correctness guarantees. In this work, we present FormalRTL, a novel end-to-end multi-agent framework that systematically inte 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08739	2026-03-11T00:00:41Z	Adaptive Multi-Objective Tiered Storage Configuration for KV Cache in LLM Service	cs.AR;cs.DC	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.08740	2026-03-11T00:00:44Z	Architectural Design and Performance Analysis of FPGA based AI Accelerators: A Comprehensive Review	cs.AI;cs.AR	pre_denominator_closure	Architectural Design and Performance Analysis of FPGA based AI Accelerators: A Comprehensive Review（cs.AI, cs.AR）的公开摘要聚焦于：Deep learning (DL) has emerged as a rapidly developing advanced technology, enabling the performance of complex tasks involving image recognition, natural language processing, and autonomous decision-making with high levels of accuracy. However, as these technologies evolve and strive to meet the growing demands of real-life applications, the complexity of D 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08741	2026-03-11T00:00:47Z	The AetherFloat Family: Block-Scale-Free Quad-Radix Floating-Point Architectures for AI Accelerators	cs.AR;cs.LG	pre_denominator_closure	The AetherFloat Family: Block-Scale-Free Quad-Radix Floating-Point Architectures for AI Accelerators（cs.AR, cs.LG）的公开摘要聚焦于：The IEEE 754 floating-point standard is the bedrock of modern computing, but its structural requirements -- a hidden leading bit, Base-2 bit-level normalization, and Sign-Magnitude encoding -- impose significant silicon area and power overhead in massively parallel Neural Processing Units (NPUs). Furthermore, the industry's recent shift to 8-bit formats (e.g 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08742	2026-03-11T00:00:48Z	Robust Parameter and State Estimation in Multiscale Neuronal Systems Using Physics-Informed Neural Networks	cs.LG;cs.NE;math.NA;stat.ML	pre_denominator_closure	Robust Parameter and State Estimation in Multiscale Neuronal Systems Using Physics-Informed Neural Networks（cs.LG, cs.NE）的公开摘要聚焦于：Inferring biophysical parameters and hidden state variables from partial and noisy observations is a fundamental challenge in computational neuroscience. This problem is particularly difficult for fast - slow spiking and bursting models, where strong nonlinearities, multiscale dynamics, and limited observational data often lead to severe sensitivity to initi 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08743	2026-03-11T00:00:50Z	Zipage: Maintain High Request Concurrency for LLM Reasoning through Compressed PagedAttention	cs.AI;cs.DC	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.08744	2026-03-11T00:00:52Z	Extension of ACETONE C code generator for multi-core architectures	cs.DC;cs.SE	pre_denominator_closure	Extension of ACETONE C code generator for multi-core architectures（cs.DC, cs.SE）的公开摘要聚焦于：As the industry's interest in machine learning has grown in recent years, some solutions have emerged to safely embed them in safety-critical systems, such as the C code generator ACETONE. However, this framework is limited to generating sequential code, which cannot make most of the multi-core architectures. In this paper, we initiate an extension of ACETON 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08745	2026-03-11T00:00:53Z	ChatNeuroSim: An LLM Agent Framework for Automated Compute-in-Memory Accelerator Deployment and Optimization	cs.AR;cs.MA;cs.PF	pre_denominator_closure	ChatNeuroSim: An LLM Agent Framework for Automated Compute-in-Memory Accelerator Deployment and Optimization（cs.AR, cs.MA）的公开摘要聚焦于：Compute-in-Memory (CIM) architectures have been widely studied for deep neural network (DNN) acceleration by reducing data transfer overhead between the memory and computing units. In conventional CIM design flows, system-level CIM simulators (such as NeuroSim) are leveraged for design space exploration (DSE) across different hardware configurations and DNN 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08747	2026-03-11T00:00:57Z	Diagnosing FP4 inference: a layer-wise and block-wise sensitivity analysis of NVFP4 and MXFP4	cs.AI;cs.AR	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.08752	2026-03-11T00:01:03Z	Electoral Systems Simulator: An Open Framework for Comparing Electoral Mechanisms Across Voter Distribution Scenarios	cs.GT;cs.MA	pre_denominator_closure	Electoral Systems Simulator: An Open Framework for Comparing Electoral Mechanisms Across Voter Distribution Scenarios（cs.GT, cs.MA）的公开摘要聚焦于：Here we present \texttt{electoral\_sim}, an open-source Python framework for simulating and comparing electoral systems across diverse voter preference distributions. The framework represents voters and candidates as points in a two-dimensional ideological space, derives sincere ballot profiles from Euclidean preference distances, and evaluates several stand 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08753	2026-03-11T00:01:05Z	Permutation-Equivariant 2D State Space Models: Theory and Canonical Architecture for Multivariate Time Series	cs.AI;cs.LG;stat.ML	pre_denominator_closure	Permutation-Equivariant 2D State Space Models: Theory and Canonical Architecture for Multivariate Time Series（cs.AI, cs.LG）的公开摘要聚焦于：Multivariate time series (MTS) modeling often implicitly imposes an artificial ordering over variables, violating the inherent exchangeability found in many real-world systems where no canonical variable axis exists. We formalize this limitation as a violation of the permutation symmetry principle and require state-space dynamics to be permutation-equivarian 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08754	2026-03-11T00:01:07Z	Hindsight Credit Assignment for Long-Horizon LLM Agents	cs.AI;cs.LG	pre_denominator_closure	Hindsight Credit Assignment for Long-Horizon LLM Agents（cs.AI, cs.LG）的公开摘要聚焦于：Large Language Model (LLM) agents often face significant credit assignment challenges in long-horizon, multi-step tasks due to sparse rewards. Existing value-free methods, such as Group Relative Policy Optimization (GRPO), encounter two fundamental bottlenecks: inaccurate step-level Q-value estimation and misaligned value baselines for intermediate states. T 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08755	2026-03-11T00:01:08Z	Turn: A Language for Agentic Computation	cs.AI;cs.PL;cs.SE	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.08758	2026-03-11T00:01:12Z	Generalized Reduction to the Isotropy for Flexible Equivariant Neural Fields	cs.AI;cs.LG	pre_denominator_closure	Generalized Reduction to the Isotropy for Flexible Equivariant Neural Fields（cs.AI, cs.LG）的公开摘要聚焦于：Many geometric learning problems require invariants on heterogeneous product spaces, i.e., products of distinct spaces carrying different group actions, where standard techniques do not directly apply. We show that, when a group $G$ acts transitively on a space $M$, any $G$-invariant function on a product space $X \times M$ can be reduced to an invariant of 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08759	2026-03-11T00:01:14Z	EDMFormer: Genre-Specific Self-Supervised Learning for Music Structure Segmentation	cs.AI;cs.SD	pre_denominator_closure	EDMFormer: Genre-Specific Self-Supervised Learning for Music Structure Segmentation（cs.AI, cs.SD）的公开摘要聚焦于：Music structure segmentation is a key task in audio analysis, but existing models perform poorly on Electronic Dance Music (EDM). This problem exists because most approaches rely on lyrical or harmonic similarity, which works well for pop music but not for EDM. EDM structure is instead defined by changes in energy, rhythm, and timbre, with different sections 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08760	2026-03-11T00:01:15Z	Clear, Compelling Arguments: Rethinking the Foundations of Frontier AI Safety Cases	cs.AI;cs.CR;cs.CY	pre_denominator_closure	Clear, Compelling Arguments: Rethinking the Foundations of Frontier AI Safety Cases（cs.AI, cs.CR）的公开摘要聚焦于：This paper contributes to the nascent debate around safety cases for frontier AI systems. Safety cases are structured, defensible arguments that a system is acceptably safe to deploy in a given context. Historically, they have been used in safety-critical industries, such as aerospace, nuclear or automotive. As a result, safety cases for frontier AI have ris 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08761	2026-03-11T00:01:16Z	No Certificate for Alignment: Two Independent Impossibilities and the Pareto Frontier of Achievable Safety Guarantees	cs.LG;stat.ML	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.08763	2026-03-11T00:01:18Z	SPREAD: Subspace Representation Distillation for Lifelong Imitation Learning	cs.LG;cs.RO	pre_denominator_closure	SPREAD: Subspace Representation Distillation for Lifelong Imitation Learning（cs.LG, cs.RO）的公开摘要聚焦于：A key challenge in lifelong imitation learning (LIL) is enabling agents to acquire new skills from expert demonstrations while retaining prior knowledge. This requires preserving the low-dimensional manifolds and geometric structures that underlie task representations across sequential learning. Existing distillation methods, which rely on L2-norm feature ma 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.08771	2026-03-11T00:01:35Z	Micro-Diffusion Compression - Binary Tree Tweedie Denoising for Online Probability Estimation	cs.IT;cs.LG;stat.ML	pre_denominator_closure	Micro-Diffusion Compression - Binary Tree Tweedie Denoising for Online Probability Estimation（cs.IT, cs.LG）的公开摘要聚焦于：We present Midicoth, a lossless compression system that introduces a micro-diffusion denoising layer for improving probability estimates produced by adaptive statistical models. In compressors such as Prediction by Partial Matching (PPM), probability estimates are smoothed by a prior to handle sparse observations. When contexts have been seen only a few time 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
